id,sales
3014392,636.2308
3014393,636.5681
3014394,635.91187
3014395,659.09503
3014396,643.1029
3014397,675.83545
3014398,660.3098
3014399,666.952
3014400,678.007
3014401,695.5231
3014402,687.4694
3014403,686.48376
3014404,686.396
3014405,691.3587
3014406,723.24634
3014407,693.04315
3014408,675.24634
3014409,686.17303
3014410,696.30273
3014411,686.7764
3014412,682.1307
3014413,686.87695
3014414,687.2651
3014415,686.6933
3014416,686.5038
3014417,685.9826
3014418,683.904
3014419,684.00574
3014420,683.33777
3014421,685.6863
3014422,681.83405
3014423,681.4419
3014424,680.2671
3014425,683.0027
3014426,682.54376
3014427,680.9468
3014428,674.829
3014429,640.9038
3014430,768.2969
3014431,831.69617
3014432,726.6296
3014433,794.17303
3014434,772.9854
3014435,772.7931
3014436,768.14386
3014437,771.63446
3014438,770.35974
3014439,775.6106
3014440,773.55707
3014441,773.45483
3014442,775.2414
3014443,775.2997
3014444,777.9465
3014445,775.9628
3014446,779.8419
3014447,779.01697
3014448,779.92236
3014449,781.38116
3014450,778.4141
3014451,777.4081
3014452,777.85657
3014453,779.7925
3014454,778.96246
3014455,779.64734
3014456,781.00934
3014457,779.6623
3014458,779.07385
3014459,777.59247
3014460,777.938
3014461,775.3757
3014462,761.83453
3014463,351.80087
3014464,746.6893
3014465,778.87335
3014466,737.2095
3014467,739.9232
3014468,741.75977
3014469,738.87
3014470,737.8539
3014471,736.90045
3014472,747.0452
3014473,738.9539
3014474,729.4191
3014475,735.4291
3014476,736.62054
3014477,735.6527
3014478,730.3363
3014479,732.80316
3014480,732.72125
3014481,732.7553
3014482,730.1696
3014483,730.4044
3014484,728.22504
3014485,727.94006
3014486,726.92474
3014487,727.57104
3014488,725.84625
3014489,723.894
3014490,723.6216
3014491,723.81384
3014492,723.9794
3014493,722.6036
3014494,720.96027
3014495,720.8347
3014496,755.0907
3014497,758.7675
3014498,771.83826
3014499,775.258
3014500,783.35376
3014501,781.755
3014502,780.3186
3014503,779.4813
3014504,778.5814
3014505,779.6055
3014506,777.98285
3014507,776.31165
3014508,776.8411
3014509,778.2216
3014510,778.0223
3014511,774.35754
3014512,776.08167
3014513,776.0438
3014514,775.3086
3014515,774.2003
3014516,774.01935
3014517,770.4996
3014518,770.4673
3014519,769.2441
3014520,770.0435
3014521,768.4547
3014522,765.48016
3014523,765.5722
3014524,764.4834
3014525,763.2557
3014526,761.94604
3014527,785.7498
3014528,765.56964
3014529,796.63086
3014530,741.5466
3014531,800.1497
3014532,803.0411
3014533,809.41205
3014534,812.6435
3014535,815.9751
3014536,814.0743
3014537,815.2539
3014538,819.06635
3014539,815.0063
3014540,811.2167
3014541,812.72424
3014542,819.5557
3014543,813.29407
3014544,809.8394
3014545,813.5441
3014546,813.92664
3014547,813.0707
3014548,812.01154
3014549,810.8905
3014550,807.3187
3014551,807.1693
3014552,805.60297
3014553,807.39923
3014554,805.3993
3014555,805.35175
3014556,803.56647
3014557,802.21545
3014558,801.7242
3014559,800.16516
3014560,841.72107
3014561,803.2803
3014562,41.189342
3014563,686.17566
3014564,870.10406
3014565,844.8952
3014566,849.0702
3014567,861.3852
3014568,865.54175
3014569,862.5106
3014570,866.5763
3014571,903.7133
3014572,866.9362
3014573,851.1512
3014574,866.62415
3014575,876.9323
3014576,866.6909
3014577,859.3549
3014578,865.54047
3014579,865.60944
3014580,864.56226
3014581,864.4241
3014582,864.41113
3014583,861.9853
3014584,862.2746
3014585,861.8122
3014586,863.8944
3014587,860.3092
3014588,861.58734
3014589,861.5601
3014590,866.7036
3014591,867.6336
3014592,869.3689
3014593,874.32996
3014594,889.8108
3014595,900.27295
3014596,939.9795
3014597,917.1624
3014598,924.1401
3014599,918.745
3014600,918.0888
3014601,917.5546
3014602,918.4867
3014603,915.0235
3014604,913.8362
3014605,912.372
3014606,909.8523
3014607,908.613
3014608,909.76044
3014609,910.6846
3014610,903.89453
3014611,905.6146
3014612,905.56726
3014613,903.58124
3014614,900.4873
3014615,898.53375
3014616,896.6337
3014617,895.2863
3014618,892.845
3014619,891.77075
3014620,891.5291
3014621,889.2236
3014622,890.6655
3014623,886.41907
3014624,879.8627
3014625,881.4598
3014626,941.49365
3014627,890.0453
3014628,878.60626
3014629,919.69696
3014630,963.1452
3014631,954.3024
3014632,959.64777
3014633,957.7836
3014634,956.1986
3014635,956.2542
3014636,954.7137
3014637,955.47656
3014638,955.55725
3014639,954.62164
3014640,953.7895
3014641,957.2219
3014642,954.86255
3014643,950.6953
3014644,950.4483
3014645,949.93225
3014646,948.4651
3014647,942.5136
3014648,939.89575
3014649,945.3591
3014650,945.1817
3014651,943.92316
3014652,942.1038
3014653,944.80383
3014654,938.7789
3014655,944.25574
3014656,942.17145
3014657,939.7003
3014658,941.319
3014659,979.6476
3014660,961.89667
3014661,121.4658
3014662,1042.3978
3014663,1029.1893
3014664,992.5873
3014665,1001.106
3014666,1008.7031
3014667,1004.4543
3014668,999.8725
3014669,998.3349
3014670,997.36316
3014671,995.2693
3014672,993.5925
3014673,990.70264
3014674,993.94196
3014675,990.26385
3014676,989.4765
3014677,989.2228
3014678,990.64136
3014679,984.014
3014680,988.7461
3014681,988.06024
3014682,991.8199
3014683,992.69684
3014684,992.8462
3014685,991.551
3014686,992.3255
3014687,990.5764
3014688,991.7475
3014689,994.99585
3014690,997.61523
3014691,999.69916
3014692,1022.0141
3014693,1025.6469
3014694,1031.8523
3014695,1020.3167
3014696,1059.9637
3014697,1055.9066
3014698,1051.2178
3014699,1050.0735
3014700,1049.6472
3014701,1047.1464
3014702,1046.011
3014703,1044.9176
3014704,1044.309
3014705,1041.8462
3014706,1039.4146
3014707,1044.0518
3014708,1039.3965
3014709,1037.0144
3014710,1035.2902
3014711,1037.603
3014712,1036.0526
3014713,1036.0366
3014714,1036.0955
3014715,1033.9192
3014716,1033.8568
3014717,1034.2725
3014718,1033.0431
3014719,1034.2329
3014720,1031.9862
3014721,1033.7954
3014722,1036.0728
3014723,1038.2178
3014724,1040.2068
3014725,1063.7057
3014726,1065.3832
3014727,1071.2191
3014728,1060.2482
3014729,1101.146
3014730,1096.2606
3014731,1091.3441
3014732,1090.6887
3014733,1089.8824
3014734,1087.7167
3014735,1087.398
3014736,1085.9302
3014737,1085.7513
3014738,1083.1166
3014739,1080.9299
3014740,1083.1003
3014741,1081.02
3014742,1078.6882
3014743,1076.3271
3014744,1078.607
3014745,1076.6489
3014746,1077.1736
3014747,1077.9535
3014748,1075.5592
3014749,1074.7905
3014750,1074.8713
3014751,1073.0627
3014752,1074.561
3014753,1072.2506
3014754,1074.4982
3014755,1076.4304
3014756,1078.2258
3014757,1080.5516
3014758,1104.8462
3014759,1105.1085
3014760,1109.8855
3014761,1088.6423
3014762,1136.5052
3014763,1132.7871
3014764,1125.991
3014765,1128.7212
3014766,1128.8812
3014767,1128.047
3014768,1127.2141
3014769,1126.2904
3014770,1127.2196
3014771,1125.0276
3014772,1123.059
3014773,1126.452
3014774,1124.9014
3014775,1121.2783
3014776,1120.5428
3014777,1122.3893
3014778,1114.529
3014779,1118.3837
3014780,1116.6387
3014781,1114.0878
3014782,1112.7164
3014783,1110.7332
3014784,1105.003
3014785,1109.6356
3014786,1100.2268
3014787,1106.7654
3014788,1100.8748
3014789,1087.0082
3014790,1089.7136
3014791,1138.0724
3014792,1083.3787
3014793,655.1103
3014794,816.44037
3014795,693.0014
3014796,733.2447
3014797,720.33685
3014798,724.53754
3014799,721.006
3014800,729.1387
3014801,729.13544
3014802,733.8019
3014803,733.8114
3014804,737.2141
3014805,740.5466
3014806,738.679
3014807,739.4697
3014808,741.5159
3014809,743.8048
3014810,742.6083
3014811,740.03595
3014812,744.547
3014813,742.51514
3014814,742.6609
3014815,744.08325
3014816,745.3645
3014817,744.8978
3014818,746.1648
3014819,746.32874
3014820,745.1425
3014821,744.7375
3014822,741.2077
3014823,740.8345
3014824,740.5035
3014825,708.9552
3014826,1254.8489
3014827,1150.2863
3014828,1201.6005
3014829,1163.3997
3014830,1198.2728
3014831,1189.2695
3014832,1197.1749
3014833,1197.842
3014834,1200.5823
3014835,1202.223
3014836,1197.608
3014837,1195.605
3014838,1196.8615
3014839,1206.5621
3014840,1188.0782
3014841,1188.77
3014842,1194.5436
3014843,1197.5104
3014844,1199.2765
3014845,1195.3837
3014846,1191.3228
3014847,1191.3423
3014848,1182.873
3014849,1185.4116
3014850,1184.0559
3014851,1178.2096
3014852,1182.5742
3014853,1177.7247
3014854,1185.852
3014855,1196.7686
3014856,1202.4371
3014857,1272.3496
3014858,1176.2605
3014859,1233.9944
3014860,1180.4442
3014861,1229.942
3014862,1240.4224
3014863,1248.4689
3014864,1211.582
3014865,1229.3191
3014866,1216.1848
3014867,1221.8136
3014868,1223.433
3014869,1214.1085
3014870,1211.3314
3014871,1212.9557
3014872,1229.4669
3014873,1206.0454
3014874,1209.6061
3014875,1212.3345
3014876,1215.8864
3014877,1213.4736
3014878,1216.4316
3014879,1215.0765
3014880,1210.3704
3014881,1206.4591
3014882,1209.4213
3014883,1212.001
3014884,1207.9464
3014885,1214.6971
3014886,1209.7819
3014887,1215.3539
3014888,1219.3625
3014889,1222.2722
3014890,1303.23
3014891,1198.3887
3014892,1251.4829
3014893,1248.7498
3014894,1245.5186
3014895,1265.7615
3014896,1246.8945
3014897,1252.3082
3014898,1251.7219
3014899,1247.7034
3014900,1251.1399
3014901,1249.0219
3014902,1250.1273
3014903,1245.8243
3014904,1244.8496
3014905,1248.879
3014906,1247.1398
3014907,1242.7997
3014908,1240.2662
3014909,1242.6631
3014910,1242.0265
3014911,1240.3462
3014912,1240.8596
3014913,1237.6744
3014914,1238.0691
3014915,1236.4617
3014916,1234.9735
3014917,1236.6764
3014918,1231.7773
3014919,1235.2388
3014920,1231.8917
3014921,1231.0656
3014922,1233.9564
3014923,1252.8964
3014924,1257.0033
3014925,1253.4893
3014926,1268.988
3014927,1300.1038
3014928,1292.5836
3014929,1292.9006
3014930,1289.0872
3014931,1288.9948
3014932,1286.1514
3014933,1288.898
3014934,1286.7448
3014935,1287.5952
3014936,1283.5519
3014937,1282.8425
3014938,1284.5537
3014939,1284.133
3014940,1280.3588
3014941,1280.1713
3014942,1284.8112
3014943,1281.2294
3014944,1281.3209
3014945,1281.9646
3014946,1279.3354
3014947,1279.7382
3014948,1280.3438
3014949,1282.2156
3014950,1281.7894
3014951,1280.5372
3014952,1282.8011
3014953,1284.9052
3014954,1286.534
3014955,1289.1364
3014956,1304.5878
3014957,1303.3221
3014958,1304.8579
3014959,1302.0907
3014960,1322.8942
3014961,1334.5211
3014962,1323.6062
3014963,1320.9717
3014964,1321.5907
3014965,1321.6589
3014966,1328.45
3014967,1336.2666
3014968,1322.0531
3014969,1316.9673
3014970,1321.548
3014971,1333.4094
3014972,1320.1406
3014973,1314.7101
3014974,1318.334
3014975,1325.0927
3014976,1320.3276
3014977,1320.5466
3014978,1319.8418
3014979,1313.5559
3014980,1312.6965
3014981,1313.1741
3014982,1314.3799
3014983,1312.9843
3014984,1312.9795
3014985,1310.0804
3014986,1304.7758
3014987,1297.4683
3014988,1300.8903
3014989,1294.9783
3014990,1275.692
3014991,730.7972
3014992,802.6491
3014993,641.9813
3014994,709.1208
3014995,701.14575
3014996,699.08545
3014997,687.7173
3014998,699.0472
3014999,686.51306
3015000,696.446
3015001,693.5133
3015002,694.9795
3015003,694.5809
3015004,687.89594
3015005,701.3774
3015006,692.2086
3015007,700.1338
3015008,697.86206
3015009,699.3254
3015010,699.47894
3015011,698.49133
3015012,695.73846
3015013,697.2929
3015014,697.15967
3015015,696.8947
3015016,697.6964
3015017,699.25183
3015018,698.1014
3015019,697.045
3015020,695.0655
3015021,694.8595
3015022,696.50104
3015023,692.3079
3015024,659.0602
3015025,672.93646
3015026,638.2978
3015027,659.29596
3015028,645.2631
3015029,646.6882
3015030,643.6717
3015031,650.6115
3015032,648.54846
3015033,653.4203
3015034,654.36475
3015035,653.1763
3015036,655.34436
3015037,652.7417
3015038,659.03296
3015039,655.93835
3015040,660.61383
3015041,660.9237
3015042,660.80646
3015043,662.14703
3015044,661.62573
3015045,660.4572
3015046,661.47675
3015047,663.0434
3015048,662.0152
3015049,663.3004
3015050,664.4063
3015051,663.59906
3015052,662.997
3015053,659.90546
3015054,660.29865
3015055,651.4453
3015056,649.9208
3015057,613.0416
3015058,626.8043
3015059,583.871
3015060,611.3737
3015061,606.1543
3015062,606.4221
3015063,603.7898
3015064,609.6584
3015065,607.5062
3015066,613.1037
3015067,613.2695
3015068,613.35846
3015069,614.7203
3015070,606.39276
3015071,619.3753
3015072,614.30597
3015073,620.2866
3015074,620.4466
3015075,620.5135
3015076,621.4244
3015077,621.5128
3015078,620.4469
3015079,621.8522
3015080,623.1129
3015081,622.0677
3015082,623.3853
3015083,624.39575
3015084,624.0353
3015085,622.65985
3015086,619.823
3015087,620.5634
3015088,611.0812
3015089,613.7475
3015090,638.2843
3015091,571.5558
3015092,558.875
3015093,569.4641
3015094,566.242
3015095,563.27905
3015096,562.8693
3015097,566.77844
3015098,566.8749
3015099,558.3149
3015100,569.75995
3015101,560.28845
3015102,572.3273
3015103,566.57513
3015104,576.17584
3015105,572.9036
3015106,578.3457
3015107,579.9909
3015108,579.9845
3015109,581.5394
3015110,581.76654
3015111,580.02637
3015112,582.13525
3015113,584.35004
3015114,583.0622
3015115,585.05896
3015116,586.54987
3015117,587.2347
3015118,584.6696
3015119,582.12866
3015120,582.06415
3015121,583.2505
3015122,584.8821
3015123,642.75793
3015124,838.41016
3015125,802.5631
3015126,884.8174
3015127,863.12683
3015128,873.7324
3015129,858.548
3015130,874.8628
3015131,871.3113
3015132,878.5769
3015133,873.7804
3015134,875.15466
3015135,877.8098
3015136,886.73047
3015137,872.8761
3015138,878.10925
3015139,885.8185
3015140,882.7129
3015141,885.57434
3015142,890.97156
3015143,888.2993
3015144,876.281
3015145,879.3519
3015146,881.9374
3015147,883.4236
3015148,885.67566
3015149,892.5952
3015150,889.89624
3015151,897.14465
3015152,899.5427
3015153,901.27246
3015154,902.04626
3015155,882.7904
3015156,599.81885
3015157,489.67722
3015158,486.88638
3015159,508.66708
3015160,506.02414
3015161,505.75845
3015162,502.43985
3015163,505.5023
3015164,504.46866
3015165,508.525
3015166,506.89743
3015167,510.7214
3015168,511.96487
3015169,519.11847
3015170,515.6168
3015171,512.1866
3015172,518.5208
3015173,519.15
3015174,520.6809
3015175,522.7938
3015176,522.0544
3015177,514.07965
3015178,517.0157
3015179,518.59406
3015180,520.4799
3015181,525.11536
3015182,522.3338
3015183,524.34937
3015184,528.2054
3015185,529.6051
3015186,532.08905
3015187,534.6167
3015188,535.7587
3015189,532.3389
3015190,443.15353
3015191,454.44852
3015192,459.3358
3015193,469.08725
3015194,454.39725
3015195,462.2571
3015196,458.70822
3015197,471.79965
3015198,468.13956
3015199,472.60556
3015200,470.25485
3015201,473.48685
3015202,487.97543
3015203,478.52286
3015204,485.31674
3015205,484.32095
3015206,487.25333
3015207,489.7758
3015208,498.27383
3015209,497.74844
3015210,479.2938
3015211,481.14957
3015212,483.46494
3015213,490.3218
3015214,494.22964
3015215,497.04788
3015216,492.40652
3015217,504.37564
3015218,501.17874
3015219,506.80258
3015220,509.25986
3015221,522.5275
3015222,501.1382
3015223,426.83676
3015224,417.10696
3015225,416.769
3015226,440.75717
3015227,425.69852
3015228,430.7551
3015229,426.83255
3015230,433.83243
3015231,431.8453
3015232,433.97885
3015233,433.1965
3015234,435.4318
3015235,442.8889
3015236,436.60086
3015237,442.65298
3015238,444.7645
3015239,450.12875
3015240,451.3746
3015241,455.51315
3015242,452.46713
3015243,440.15598
3015244,441.11575
3015245,439.29507
3015246,442.85526
3015247,453.07266
3015248,447.9727
3015249,444.78763
3015250,450.32016
3015251,452.22556
3015252,456.2128
3015253,459.28006
3015254,464.92844
3015255,450.40457
3015256,398.23685
3015257,403.33896
3015258,398.41867
3015259,403.95444
3015260,396.15433
3015261,397.07687
3015262,394.88492
3015263,397.3372
3015264,395.98703
3015265,397.11893
3015266,397.42087
3015267,398.791
3015268,402.56607
3015269,397.59665
3015270,402.59732
3015271,402.66452
3015272,405.9659
3015273,407.38022
3015274,411.54642
3015275,407.9528
3015276,399.30344
3015277,398.55942
3015278,399.38834
3015279,402.81845
3015280,411.7496
3015281,405.99448
3015282,404.72067
3015283,409.70078
3015284,411.67233
3015285,415.88235
3015286,420.12863
3015287,426.82773
3015288,403.32803
3015289,360.8906
3015290,366.9142
3015291,356.63583
3015292,359.38748
3015293,343.4332
3015294,346.54575
3015295,342.6102
3015296,350.67606
3015297,344.94315
3015298,347.84158
3015299,347.54507
3015300,349.46927
3015301,363.01016
3015302,344.53683
3015303,353.32712
3015304,351.15305
3015305,355.69638
3015306,357.6804
3015307,364.74625
3015308,362.03378
3015309,354.2919
3015310,357.3256
3015311,358.38522
3015312,365.29483
3015313,373.87833
3015314,375.1226
3015315,370.2679
3015316,378.1652
3015317,377.21494
3015318,379.55624
3015319,380.58206
3015320,375.26053
3015321,368.51175
3015322,311.72763
3015323,299.53513
3015324,294.4234
3015325,307.39154
3015326,301.39886
3015327,302.8158
3015328,300.87247
3015329,302.29172
3015330,303.8087
3015331,305.06097
3015332,306.1222
3015333,308.06384
3015334,305.55075
3015335,310.61676
3015336,313.3357
3015337,314.1007
3015338,317.54288
3015339,319.94992
3015340,324.67557
3015341,323.21872
3015342,316.6581
3015343,317.255
3015344,317.58127
3015345,321.81308
3015346,325.80844
3015347,325.4113
3015348,324.61386
3015349,332.1456
3015350,333.2712
3015351,338.32645
3015352,341.13657
3015353,339.40292
3015354,320.78323
3015355,271.18903
3015356,274.69904
3015357,256.83984
3015358,250.3156
3015359,240.4246
3015360,242.46233
3015361,243.50261
3015362,246.54442
3015363,247.1439
3015364,249.26176
3015365,252.16154
3015366,255.33638
3015367,268.94254
3015368,251.07295
3015369,256.8363
3015370,262.17117
3015371,265.70404
3015372,268.54556
3015373,271.8221
3015374,272.8712
3015375,256.8903
3015376,260.7474
3015377,262.8697
3015378,266.2978
3015379,268.6986
3015380,270.25018
3015381,273.48715
3015382,281.69766
3015383,283.99564
3015384,287.83987
3015385,291.22556
3015386,295.16208
3015387,321.2078
3015388,234.81078
3015389,211.64119
3015390,210.34288
3015391,207.73177
3015392,208.95088
3015393,206.47612
3015394,208.51228
3015395,206.13063
3015396,209.51662
3015397,210.22682
3015398,213.53188
3015399,215.65764
3015400,222.12593
3015401,221.77724
3015402,220.05385
3015403,222.47542
3015404,225.93571
3015405,229.15666
3015406,232.29143
3015407,234.35869
3015408,224.12462
3015409,228.32463
3015410,229.98131
3015411,235.38274
3015412,236.60683
3015413,238.18608
3015414,240.44939
3015415,248.52614
3015416,250.96672
3015417,254.6941
3015418,255.49452
3015419,253.54765
3015420,243.16035
3015421,188.03114
3015422,175.83113
3015423,168.38869
3015424,166.6551
3015425,167.53108
3015426,161.13481
3015427,162.81761
3015428,160.51753
3015429,161.80418
3015430,160.47835
3015431,164.54631
3015432,167.04024
3015433,170.51686
3015434,174.01787
3015435,174.79146
3015436,178.33287
3015437,181.48921
3015438,185.0064
3015439,186.73195
3015440,189.53288
3015441,183.42046
3015442,186.34026
3015443,187.51054
3015444,192.73662
3015445,192.00945
3015446,190.47307
3015447,193.01192
3015448,198.90126
3015449,201.88008
3015450,206.63948
3015451,209.28026
3015452,212.1765
3015453,211.2429
3015454,169.48604
3015455,140.24275
3015456,139.0019
3015457,140.12971
3015458,135.78938
3015459,136.49315
3015460,134.5559
3015461,136.04323
3015462,133.02669
3015463,136.42442
3015464,136.06331
3015465,137.89989
3015466,141.0519
3015467,134.87749
3015468,143.27702
3015469,147.86205
3015470,151.74971
3015471,154.15215
3015472,158.22081
3015473,157.96474
3015474,148.95677
3015475,147.322
3015476,146.89241
3015477,150.23091
3015478,156.75005
3015479,154.12285
3015480,150.85283
3015481,160.14107
3015482,162.85228
3015483,169.3712
3015484,174.0717
3015485,252.59981
3015486,923.62695
3015487,752.805
3015488,828.47314
3015489,833.1323
3015490,845.85876
3015491,828.52826
3015492,832.7875
3015493,832.2396
3015494,834.3169
3015495,837.7366
3015496,835.8895
3015497,836.4387
3015498,838.416
3015499,853.2998
3015500,834.70825
3015501,840.61194
3015502,848.84766
3015503,847.97327
3015504,849.4302
3015505,852.655
3015506,847.9138
3015507,837.574
3015508,841.68604
3015509,843.06604
3015510,846.66003
3015511,846.9586
3015512,855.97046
3015513,849.38354
3015514,858.1439
3015515,860.6405
3015516,864.14746
3015517,866.08984
3015518,852.5249
3015519,545.31854
3015520,126.06481
3015521,87.09594
3015522,81.549706
3015523,79.08053
3015524,80.47634
3015525,81.35726
3015526,83.474785
3015527,85.115654
3015528,86.060295
3015529,86.45098
3015530,89.30596
3015531,91.8966
3015532,104.93017
3015533,97.55239
3015534,96.69927
3015535,98.26269
3015536,101.13351
3015537,103.78524
3015538,107.2066
3015539,109.57049
3015540,95.32998
3015541,98.952965
3015542,100.0938
3015543,106.96816
3015544,112.17263
3015545,113.47448
3015546,114.13509
3015547,129.47481
3015548,125.407646
3015549,129.0052
3015550,129.22652
3015551,130.91759
3015552,129.5977
3015553,77.583305
3015554,61.865864
3015555,53.754887
3015556,47.738956
3015557,43.75458
3015558,39.48235
3015559,39.923084
3015560,44.218983
3015561,43.233646
3015562,42.816883
3015563,44.36971
3015564,45.85895
3015565,58.83565
3015566,52.333683
3015567,49.511005
3015568,51.45058
3015569,54.555195
3015570,56.639347
3015571,62.33092
3015572,63.063694
3015573,52.614216
3015574,55.572956
3015575,58.280704
3015576,62.638813
3015577,67.33251
3015578,70.998314
3015579,69.51974
3015580,79.29214
3015581,74.909874
3015582,79.20101
3015583,79.26766
3015584,79.85018
3015585,81.06545
3015586,33.68491
3015587,11.513416
3015588,10.635944
3015589,6.990711
3015590,8.461018
3015591,7.0468636
3015592,7.336857
3015593,5.4134407
3015594,7.958454
3015595,8.6878395
3015596,10.92252
3015597,12.663151
3015598,22.883854
3015599,19.331059
3015600,18.113514
3015601,18.686558
3015602,20.996265
3015603,23.66402
3015604,26.749897
3015605,29.585789
3015606,18.647907
3015607,21.013218
3015608,21.481281
3015609,29.317768
3015610,28.605106
3015611,32.236835
3015612,33.723392
3015613,46.103474
3015614,44.72199
3015615,49.231663
3015616,50.26993
3015617,51.247425
3015618,49.697468
3015619,17.063885
3015620,32.670696
3015621,33.443737
3015622,38.574062
3015623,36.326534
3015624,37.586346
3015625,37.517727
3015626,38.445522
3015627,37.800518
3015628,35.773678
3015629,32.494167
3015630,30.098919
3015631,24.576427
3015632,20.431835
3015633,18.573772
3015634,16.851284
3015635,14.065395
3015636,11.028164
3015637,7.6724205
3015638,4.219021
3015639,22.827923
3015640,20.978817
3015641,20.270443
3015642,10.91441
3015643,20.665203
3015644,13.408367
3015645,15.558315
3015646,5.011776
3015647,2.750584
3015648,10.56554
3015649,14.345371
3015650,19.738682
3015651,28.771793
3015652,38.074993
3015653,54.17773
3015654,56.364803
3015655,55.193523
3015656,57.352245
3015657,55.88989
3015658,57.79089
3015659,56.361294
3015660,55.457867
3015661,54.44943
3015662,54.557537
3015663,54.444195
3015664,50.74461
3015665,50.320583
3015666,49.109753
3015667,49.88516
3015668,50.41351
3015669,50.166042
3015670,47.631054
3015671,46.194027
3015672,61.44781
3015673,61.5442
3015674,59.570583
3015675,49.158825
3015676,56.417828
3015677,48.770977
3015678,50.999874
3015679,44.66656
3015680,40.020367
3015681,38.274
3015682,38.02052
3015683,35.79376
3015684,32.56953
3015685,80.509544
3015686,98.10779
3015687,103.26201
3015688,107.91361
3015689,113.20058
3015690,114.11402
3015691,113.717834
3015692,111.96397
3015693,108.46054
3015694,107.690544
3015695,108.82331
3015696,107.812874
3015697,96.13792
3015698,102.031166
3015699,101.828514
3015700,99.849106
3015701,97.098724
3015702,95.50164
3015703,93.417
3015704,91.94084
3015705,101.19188
3015706,101.09995
3015707,98.09697
3015708,94.77778
3015709,96.07567
3015710,89.77173
3015711,89.215004
3015712,86.46236
3015713,83.203316
3015714,82.11595
3015715,81.10263
3015716,80.69512
3015717,78.835434
3015718,122.896774
3015719,156.0394
3015720,156.28883
3015721,155.0993
3015722,152.4282
3015723,151.28754
3015724,150.7483
3015725,150.26414
3015726,149.5715
3015727,148.0187
3015728,146.63986
3015729,145.24405
3015730,141.68884
3015731,140.7802
3015732,137.8445
3015733,136.28801
3015734,134.37074
3015735,131.96503
3015736,129.32059
3015737,127.63673
3015738,132.91133
3015739,131.55261
3015740,130.22379
3015741,127.0324
3015742,127.4694
3015743,123.82836
3015744,122.59922
3015745,117.1818
3015746,115.03577
3015747,113.532265
3015748,113.980255
3015749,117.63911
3015750,115.305176
3015751,167.40277
3015752,177.99365
3015753,180.71758
3015754,182.21602
3015755,187.64838
3015756,184.9056
3015757,186.81993
3015758,184.93607
3015759,184.37344
3015760,183.20912
3015761,181.36433
3015762,179.52872
3015763,172.9317
3015764,176.47678
3015765,173.48074
3015766,173.3769
3015767,171.83319
3015768,169.80159
3015769,166.50139
3015770,164.69666
3015771,179.90013
3015772,178.73354
3015773,177.07669
3015774,167.61012
3015775,173.57678
3015776,167.99605
3015777,170.39604
3015778,163.9858
3015779,156.91415
3015780,155.26572
3015781,153.52121
3015782,147.68494
3015783,140.49855
3015784,207.58006
3015785,233.66562
3015786,237.89938
3015787,239.99863
3015788,241.72652
3015789,242.13832
3015790,242.93912
3015791,242.1512
3015792,245.69872
3015793,246.0992
3015794,244.9945
3015795,243.2098
3015796,233.0103
3015797,239.0798
3015798,236.3814
3015799,235.12436
3015800,233.23877
3015801,230.44006
3015802,225.91322
3015803,223.74231
3015804,227.8046
3015805,226.30191
3015806,225.16771
3015807,222.26357
3015808,217.13571
3015809,216.56824
3015810,217.27554
3015811,210.14925
3015812,212.08751
3015813,205.18831
3015814,198.79884
3015815,183.77913
3015816,171.67609
3015817,230.59705
3015818,262.34558
3015819,276.81985
3015820,282.1384
3015821,286.11304
3015822,287.3125
3015823,288.82944
3015824,285.6106
3015825,287.3362
3015826,286.02585
3015827,285.85455
3015828,284.29715
3015829,273.92462
3015830,282.45758
3015831,278.52893
3015832,276.10464
3015833,274.18988
3015834,271.66095
3015835,266.6528
3015836,265.35046
3015837,266.61618
3015838,265.51956
3015839,264.15015
3015840,263.23816
3015841,257.62674
3015842,256.60474
3015843,257.501
3015844,255.73212
3015845,255.92757
3015846,254.26123
3015847,250.82533
3015848,225.88292
3015849,186.93471
3015850,865.5917
3015851,737.71765
3015852,806.4387
3015853,784.6738
3015854,794.1337
3015855,786.47205
3015856,791.61066
3015857,795.92365
3015858,797.6799
3015859,795.89874
3015860,794.52826
3015861,798.7292
3015862,815.28595
3015863,790.292
3015864,803.31464
3015865,806.11475
3015866,808.9603
3015867,807.79065
3015868,814.4971
3015869,807.20984
3015870,797.0442
3015871,800.861
3015872,803.29895
3015873,805.09814
3015874,805.558
3015875,815.73114
3015876,807.4478
3015877,821.15674
3015878,825.04724
3015879,828.3216
3015880,830.67633
3015881,833.17786
3015882,127.04331
3015883,273.0371
3015884,321.63913
3015885,323.27103
3015886,320.83334
3015887,323.11523
3015888,318.28687
3015889,317.03036
3015890,317.22443
3015891,318.37543
3015892,316.57086
3015893,315.54025
3015894,315.1959
3015895,308.2953
3015896,314.5004
3015897,312.8952
3015898,313.86084
3015899,314.02896
3015900,313.03073
3015901,309.82913
3015902,308.5418
3015903,310.3659
3015904,308.97745
3015905,307.66605
3015906,304.83344
3015907,298.83188
3015908,297.61813
3015909,296.64703
3015910,294.27554
3015911,292.3061
3015912,289.98328
3015913,286.95865
3015914,283.4798
3015915,270.32877
3015916,332.88083
3015917,361.54556
3015918,371.15747
3015919,374.90182
3015920,377.0706
3015921,376.1065
3015922,376.10083
3015923,373.60257
3015924,373.09726
